date,temperature,rainfall,windspeed,humidity,aqi,co,no2,so2,water_quality,industry_emission,day_of_week,traffic_density,population_density,forest_cover_ha,urban_expansion_rate,drought_index,time_of_day,crisis_score,crisis_label,health_risk_label,traffic_status_label
2022-05-23,24.2,0.3,20.0,76,0.0,0.0,0.0,0.0,77.19627984023232,1.1604255620676078,0,15.277207032668452,13195.235487404163,107746.21553861142,1.6578201772925156,0.22803720159767682,12,7.320724022893814,0,0,0
2022-05-24,24.5,0.4,14.6,78,0.0,0.0,0.0,0.0,80.0274921085048,3.272941275557901,1,0.0,13196.604600219058,108660.01912387468,1.4611914109921413,0.19972507891495195,12,6.482693558782245,0,0,0
2022-05-25,24.8,0.5,13.3,76,0.0,0.0,0.0,0.0,87.37823145407116,6.036811337102296,2,0.0,13197.973713033954,109843.44915476168,1.428230946792946,0.12621768545928846,12,4.692052264343998,0,0,0
2022-05-26,23.6,3.6,12.6,81,0.0,0.0,0.0,0.0,79.36955480385531,3.0711286383209444,3,3.3603068106505702,13199.34282584885,107990.94934450928,0.1764562300678242,0.20630445196144687,12,6.71700899080456,0,0,0
2022-05-27,23.9,0.1,15.5,73,0.0,0.0,0.0,0.0,80.9351518065556,0.7479257869251865,4,18.90423069222967,13200.711938663746,107765.31567607916,1.226327191264017,0.19064848193444406,12,6.209727939916693,0,0,0
2022-05-28,24.1,0.3,15.5,72,0.0,0.0,0.0,0.0,80.054308415709,3.1352654222542604,5,10.016631820084232,13202.081051478643,107999.58793133222,2.3190947628220684,0.19945691584291003,12,6.654329925027122,0,0,0
2022-05-29,24.3,0.0,14.6,72,0.0,0.0,0.0,0.0,84.75357309379234,0.43466349929067355,6,0.0,13203.450164293537,109191.2389298471,1.0542204863455518,0.15246426906207655,12,4.639127596755899,0,0,0
2022-05-30,23.8,6.2,22.0,77,0.0,0.0,0.0,0.0,92.58772970349449,0.07170912985486641,0,14.849178271852406,13204.819277108434,109297.32811902906,1.5998139274922953,0.07412270296505508,12,2.531421023866932,0,0,0
2022-05-31,23.6,2.1,16.6,78,0.0,0.0,0.0,0.0,78.71652490831872,0.0,1,0.0,13206.188389923329,108471.52597390943,1.9715648214955446,0.2128347509168128,12,6.385042527504384,0,0,0
2022-06-01,23.1,4.8,18.9,82,0.0,0.0,0.0,0.0,79.96224222992711,4.690240076496325,2,4.333662379285724,13207.557502738226,109062.30718776176,1.9814206699405301,0.20037757770072884,12,6.801536590082029,0,0,0
2022-06-02,23.8,0.5,16.2,78,0.0,0.0,0.0,0.0,84.37664350827629,0.0,3,0.0,13208.926615553122,109408.70926287975,1.3462721977486514,0.15623356491723717,12,4.687006947517113,0,0,0
2022-06-03,23.9,8.7,24.0,80,0.0,0.0,0.0,0.0,86.20756595850526,4.597103174034348,4,0.0,13210.295728368017,109600.13541970123,2.1590846689656074,0.1379243404149474,12,4.827295688553575,0,0,0
2022-06-04,24.7,9.4,14.0,76,0.0,0.0,0.0,0.0,91.14682930294414,1.499592371221114,5,15.324859500810192,13211.664841182914,108576.17518525892,1.0393074240729927,0.08853170697055857,12,3.1873872548161284,0,0,0
2022-06-05,24.0,15.1,21.0,81,0.0,0.0,0.0,0.0,88.37571274130386,0.0,6,0.0,13213.033953997809,107541.4875803764,2.232863715483516,0.11624287258696142,12,3.487286177608843,0,0,0
2022-06-06,23.6,7.4,13.8,82,0.0,0.0,0.0,0.0,81.52283163685176,1.1029478789742648,0,38.90390148553866,13214.403066812705,108274.66459136909,0.6765451993493087,0.18477168363148233,12,6.486670720501385,0,0,0
2022-06-07,23.1,1.3,18.4,84,0.0,0.0,0.0,0.0,82.88261932276923,0.0,1,0.0,13215.772179627602,108464.58256846885,0.7725193767773705,0.17117380677230765,12,5.135214203169231,0,0,0
2022-06-08,23.7,0.4,19.5,79,0.0,0.0,0.0,0.0,84.59481432233163,1.8765240504931073,2,0.0,13217.141292442497,108541.39588100983,0.22748949807760263,0.15405185677668376,12,4.903034310874476,0,0,0
2022-06-09,23.9,0.7,20.9,78,0.0,0.0,0.0,0.0,83.56192872478945,2.655694448966973,3,7.40423779883482,13218.510405257393,108569.81619215719,2.009396407701479,0.16438071275210542,12,5.4778603058849065,0,0,0
2022-06-10,23.9,1.8,21.2,75,0.0,0.0,0.0,0.0,82.74909612442919,0.0,4,11.686283328706198,13219.87951807229,109216.07380498943,1.1009325669584935,0.1725090387557081,12,5.4089968292453685,0,0,0
2022-06-11,23.2,1.6,20.7,79,0.0,0.0,0.0,0.0,84.90669875835661,0.370643087866747,5,0.0,13221.248630887185,109286.72133273042,0.6498798733873576,0.15093301241643386,12,4.583586835673029,0,0,0
2022-06-12,23.0,11.0,19.7,81,0.0,0.0,0.0,0.0,89.07718236178269,5.862472301250859,6,0.0,13222.617743702081,108556.55090578679,0.6562966662797911,0.10922817638217308,12,4.156216136652822,0,0,0
2022-06-13,23.7,0.1,16.9,77,0.0,0.0,0.0,0.0,85.56863596415012,0.0,0,8.21100170655233,13223.986856516976,109184.51078413763,2.26335985895016,0.1443136403584988,12,4.493629244886011,0,0,0
2022-06-14,23.4,11.8,14.0,81,0.0,0.0,0.0,0.0,87.31483955035857,0.0,1,0.0,13225.355969331873,108806.97964278981,2.1013998411064887,0.1268516044964143,12,3.8055481348924287,0,0,0
2022-06-15,23.1,0.5,16.6,83,0.0,0.0,0.0,0.0,79.53152767873259,4.4449902073877965,2,27.863625158698117,13226.72508214677,108653.28255926809,1.42847412485724,0.20468472321267417,12,7.364562730662355,0,0,0
2022-06-16,23.0,10.2,15.0,83,0.0,0.0,0.0,0.0,84.66685474573329,5.887761571592384,3,16.786982284632042,13228.094194961664,109067.18226475432,1.5786659209977307,0.1533314525426671,12,5.818847457711512,0,0,0
2022-06-17,22.8,7.7,12.2,84,0.0,0.0,0.0,0.0,87.90603586603342,0.011087015543541977,4,17.456487020112693,13229.463307776561,108642.91682368085,1.2383813693206984,0.12093964133966584,12,3.9789820329237586,0,0,0
2022-06-18,22.4,24.1,10.7,88,0.0,0.0,0.0,0.0,86.37225731605106,3.0343891062250687,5,0.0,13230.832420591458,109628.5770014733,1.0399997029091412,0.1362774268394894,12,4.543481171118442,0,0,0
2022-06-19,22.8,3.0,12.4,85,0.0,0.0,0.0,0.0,82.6746932354916,4.024427746592643,6,0.0,13232.201533406353,107873.34644288968,2.2971445149239957,0.17325306764508397,12,5.801256191341415,0,0,0
2022-06-20,23.0,1.7,16.2,82,0.0,0.0,0.0,0.0,79.10664475069056,0.0,0,0.0,13233.57064622125,108327.8471901035,0.401470488448725,0.20893355249309442,12,6.268006574792831,0,0,0
2022-06-21,22.2,7.1,19.9,85,0.0,0.0,0.0,0.0,82.95497929173928,0.0,1,0.0,13234.939759036144,108515.05380453507,1.1042722953189472,0.17045020708260727,12,5.1135062124782165,0,0,0
2022-06-22,22.2,0.9,19.7,85,0.0,0.0,0.0,0.0,85.47380745042919,3.692623539464205,2,7.203283678915339,13236.30887185104,108790.92021160357,0.9269485791709008,0.14526192549570804,12,5.055816969369179,0,0,0
2022-06-23,22.1,0.9,21.1,86,0.0,0.0,0.0,0.0,81.12439627207961,5.055042836125528,3,0.0,13237.677984665937,109198.05472328867,1.295561728602756,0.18875603727920387,12,6.420937543794947,0,0,0
2022-06-24,23.1,1.2,25.1,80,0.0,0.0,0.0,0.0,80.6657461926246,1.6886425805230645,4,13.108076597004741,13239.047097480832,108544.7558094816,1.1983164989084203,0.193342538073754,12,6.3157340612311765,0,0,0
2022-06-25,22.5,10.2,27.2,82,0.0,0.0,0.0,0.0,78.64057543608033,0.0,5,0.0,13240.416210295729,107838.7208817091,1.3453348759625954,0.2135942456391967,12,6.407827369175902,0,0,0
2022-06-26,23.2,1.0,27.5,77,0.0,0.0,0.0,0.0,83.38501426410889,5.961183335098323,6,34.38081225683642,13241.785323110624,108963.97326805226,0.43580554534478577,0.16614985735891108,12,6.56628946616881,0,0,0
2022-06-27,23.1,0.5,23.8,76,0.0,0.0,0.0,0.0,82.7819367245643,0.0,0,0.0,13243.15443592552,108913.07631625827,1.331539603631865,0.1721806327543569,12,5.165418982630709,0,0,0
2022-06-28,22.9,1.0,19.5,78,0.0,0.0,0.0,0.0,89.05301889322185,0.0,1,4.386046744008722,13244.523548740417,107557.54821686013,0.681805153329306,0.10946981106778153,12,3.37181526691362,0,0,0
2022-06-29,22.6,3.0,22.6,84,0.0,0.0,0.0,0.0,79.968887060188,1.0270135034688643,2,15.837186207761352,13245.892661555312,108519.45609307697,0.542395237571659,0.20031112939812,12,6.480129631619157,0,0,0
2022-06-30,22.4,13.3,19.7,85,0.0,0.0,0.0,0.0,86.19660131065575,4.662481262144322,3,0.0,13247.261774370209,107719.16785793476,0.2556021250868589,0.13803398689344248,12,4.840391796124923,0,0,0
2022-07-01,22.9,6.3,24.9,82,0.0,0.0,0.0,0.0,83.51753473484301,2.561927929656671,4,17.049372868659013,13248.630887185103,108174.79383788642,1.9303661410147381,0.16482465265156987,12,5.6700162263687774,0,0,0
2022-07-02,23.4,3.4,24.1,79,0.0,0.0,0.0,0.0,87.6698131190539,1.2445965010857314,5,0.0,13250.0,108048.5955365186,1.125860610055744,0.12330186880946103,12,3.8857455394466895,0,0,0
2022-07-03,22.6,4.9,20.0,83,0.0,0.0,0.0,0.0,81.57881787045218,1.3898655903543187,6,29.042353983651207,13251.369112814897,108897.51296248352,1.6039448399482201,0.1842118212954782,12,6.3156815570905165,0,0,0
2022-07-04,21.8,1.7,29.2,85,0.0,0.0,0.0,0.0,81.79608610308136,0.13054400593039822,0,0.28298529931516586,13252.738225629791,108544.17631381117,1.846224023931384,0.18203913896918633,12,5.486415475951453,0,0,0
2022-07-05,21.3,10.3,27.2,89,0.0,0.0,0.0,0.0,86.55158603886616,1.674418543555519,1,0.0,13254.107338444688,107835.84633970962,1.7303599967525285,0.13448413961133843,12,4.2856869698734785,0,0,0
2022-07-06,21.6,3.6,25.9,87,0.0,0.0,0.0,0.0,82.18643649262543,0.0,2,0.0,13255.476451259583,108911.55543492883,1.2292017258152375,0.17813563507374564,12,5.34406905221237,0,0,0
2022-07-07,21.3,15.2,24.5,90,0.0,0.0,0.0,0.0,84.29426554179788,0.0,3,16.178385387854387,13256.84556407448,107747.5001548485,1.0309564694841515,0.15705734458202114,12,5.035288045217722,0,0,0
2022-07-08,22.1,1.4,31.1,82,0.0,0.0,0.0,0.0,81.33635997159324,0.723965804750343,4,0.0,13258.214676889376,108622.34057541071,1.002303783137593,0.18663640028406758,12,5.707686879234579,0,0,0
2022-07-09,21.0,11.4,27.7,90,0.0,0.0,0.0,0.0,88.85452699943909,0.0,5,0.0,13259.583789704271,108043.15895889202,1.6361171126321352,0.11145473000560913,12,3.343641900168274,0,0,0
2022-07-10,21.4,4.1,30.1,88,0.0,0.0,0.0,0.0,77.53393880235576,1.15896995343468,6,0.0,13260.952902519168,108260.20636563507,1.2875064518604962,0.22466061197644238,12,6.913663852308474,0,0,0
2022-07-11,21.0,5.0,27.8,89,0.0,0.0,0.0,0.0,82.5318786965875,0.0,0,0.0,13262.322015334063,108688.06089428207,2.1379173951724253,0.17468121303412498,12,5.24043639102375,0,0,0
2022-07-12,22.1,0.9,32.0,80,0.0,0.0,0.0,0.0,77.55951674024331,5.26642709494647,1,36.41087815883631,13263.69112814896,108689.53083315518,2.199284762384109,0.22440483259756694,12,8.250326605345702,0,0,0
2022-07-13,21.8,3.3,32.8,82,0.0,0.0,0.0,0.0,86.10018651569936,4.719059175644569,2,0.0,13265.060240963856,109090.17128376593,0.5093449072156443,0.13899813484300638,12,4.877802921636877,0,0,0
2022-07-14,22.1,5.3,34.8,79,0.0,0.0,0.0,0.0,76.02725238086491,0.0,3,16.632335723608072,13266.42935377875,108373.44051051477,0.42696076370974156,0.23972747619135093,12,7.524471000212689,0,0,0
2022-07-15,22.8,1.7,29.2,77,0.0,0.0,0.0,0.0,78.44431261091366,0.0,4,4.1894016729554515,13267.798466593647,108560.6734051947,1.6129622224863989,0.21555687389086342,12,6.550494250185013,0,0,0
2022-07-16,22.3,7.2,29.0,83,0.0,0.0,0.0,0.0,84.38884750025808,0.0,5,0.0,13269.167579408544,108181.45992587342,0.8229417953494705,0.1561115249974192,12,4.683345749922576,0,0,0
2022-07-17,22.6,5.0,27.0,84,0.0,0.0,0.0,0.0,88.26209611693736,0.0,6,0.0,13270.536692223439,108484.2041417495,0.14456972503623727,0.11737903883062639,12,3.5213711649187927,0,0,0
2022-07-18,22.1,5.0,22.1,87,0.0,0.0,0.0,0.0,81.73699895570805,0.5850749520843802,0,15.68005558621496,13271.905805038336,108605.83283780492,2.2327424064710923,0.1826300104429195,12,5.880262667824542,0,0,0
2022-07-19,22.5,1.8,17.7,84,0.0,0.0,0.0,0.0,78.49920189322721,0.0,1,0.0,13273.274917853232,108329.81550343601,0.6445618413851397,0.2150079810677279,12,6.450239432031838,0,0,0
2022-07-20,23.1,18.6,12.2,84,0.0,0.0,0.0,0.0,94.96462827776236,0.0,2,23.862258917020558,13274.644030668127,107469.97579847949,2.330273564045942,0.05035371722237647,12,1.9878566950117038,0,0,0
2022-07-21,22.8,10.0,17.3,84,0.0,0.0,0.0,0.0,78.20794439833503,1.8681336717008057,3,20.430307855637277,13276.013143483024,108530.46710205372,1.8218426821078089,0.21792055601664972,12,7.226442888367357,0,0,0
2022-07-22,22.4,12.9,16.9,85,0.0,0.0,0.0,0.0,76.36477617351967,1.8885887526654326,4,18.378297093166587,13277.382256297919,108539.89300592855,1.9303683757875623,0.23635223826480323,12,7.741421402707245,0,0,0
2022-07-23,22.0,1.6,19.8,85,0.0,0.0,0.0,0.0,82.40005780021333,0.0,5,0.0,13278.751369112815,108010.40614243939,0.583507589903585,0.17599942199786667,12,5.279982659936,0,0,0
2022-07-24,22.1,1.7,22.5,82,0.0,0.0,0.0,0.0,78.67178310258956,2.6860662922877987,6,0.0,13280.120481927712,107701.17997593964,0.662066621480351,0.21328216897410446,12,6.801375013066304,0,0,0
2022-07-25,22.8,0.3,19.8,77,0.0,0.0,0.0,0.0,76.03506873147715,0.0,0,0.0,13281.489594742607,109074.19368259043,1.3510426091777579,0.2396493126852285,12,7.189479380556854,0,0,0
2022-07-26,22.2,2.5,16.8,83,0.0,0.0,0.0,0.0,83.8334257891974,0.7594957141139436,1,3.9248188133344093,13282.858707557503,108574.85747614819,0.5130396463596691,0.16166574210802598,12,5.0423929966245575,0,0,0
2022-07-27,22.3,5.6,13.7,83,0.0,0.0,0.0,0.0,83.21520285508478,2.4610320378373682,2,10.91573427064711,13284.227820372398,108207.47481860267,0.8330360624392774,0.1678479714491522,12,5.622908634563113,0,0,0
2022-07-28,22.6,4.9,12.2,85,0.0,0.0,0.0,0.0,79.70368547705309,0.0,3,0.0,13285.596933187295,107746.37950585232,0.8715099470747307,0.20296314522946912,12,6.088894356884074,0,0,0
2022-07-29,22.9,5.0,12.5,84,0.0,0.0,0.0,0.0,76.87878240531643,1.3642227364234032,4,0.0,13286.966046002191,107896.86914657794,0.48311183980663386,0.23121217594683574,12,7.1409986888685815,0,0,0
2022-07-30,23.0,12.7,12.9,83,0.0,0.0,0.0,0.0,88.56982931312058,0.0,5,3.1617845064636887,13288.335158817086,108951.95237254426,0.5924388001483858,0.11430170686879426,12,3.4922868961930997,0,0,0
2022-07-31,22.9,9.9,11.5,85,0.0,0.0,0.0,0.0,86.56080471183463,0.0,6,0.0,13289.704271631983,108362.36875794771,1.9925244208198158,0.13439195288165362,12,4.03175858644961,0,0,0
2022-08-01,22.7,39.6,12.0,86,0.0,0.0,0.0,0.0,95.44329654488247,0.0,0,25.82547678031758,13291.073384446878,108011.12486737588,0.5012700509134441,0.04556703455117528,12,1.8835205721416102,0,0,0
2022-08-02,22.5,25.0,14.1,86,0.0,0.0,0.0,0.0,97.38654798419066,0.0,1,8.435601485017418,13292.442497261774,108534.1436298511,0.16829774042541396,0.026134520158093477,12,0.9527476344431515,0,0,0
2022-08-03,21.7,17.7,11.4,89,0.0,0.0,0.0,0.0,82.79966093469538,0.0,2,26.20383816161794,13293.811610076671,107864.98053387816,1.6104518623094524,0.17200339065304615,12,5.684178482823745,0,0,0
2022-08-04,21.6,17.6,18.9,90,0.0,288.89473684210526,17.910526315789475,4.484210526315789,80.93789931630106,6.306776682356128,3,0.0,13295.180722891566,109015.48175610404,2.44235948654188,0.19062100683698946,12,6.664646707463103,0,0,0
2022-08-05,20.8,24.2,31.9,91,37.0,170.75,10.245833333333334,2.0416666666666665,85.06236772047504,4.532788758573686,4,96.44954985013848,13296.549835706463,108934.34112177476,0.8949131550954913,0.1493763227952496,12,9.680198994646313,0,0,0
2022-08-06,21.5,5.2,28.6,86,21.0,171.625,10.641666666666667,1.8958333333333333,80.84765593457801,5.191623519890988,5,57.90132789055039,13297.918948521357,108017.53443208754,0.3847736876710055,0.1915234406542199,12,9.152473305421251,0,0,0
2022-08-07,21.5,5.2,29.9,88,23.0,175.91666666666666,11.345833333333333,2.0124999999999997,81.90335779729077,5.601877409180525,6,46.933868985453216,13299.288061336254,107929.36695753605,1.468929580882074,0.18096642202709234,12,8.817951651898914,0,0,0
2022-08-08,21.9,3.7,32.4,84,24.0,145.66666666666666,7.016666666666667,1.9124999999999999,79.31505576857468,3.98467432905433,0,21.357168131425333,13300.65717415115,106927.51609506787,2.2752501066295507,0.20684944231425317,12,8.910327781414253,0,0,0
2022-08-09,22.3,0.9,36.6,77,26.0,145.5,6.2250000000000005,2.0541666666666667,80.46822158605718,4.369707400419613,1,45.62647844915239,13302.026286966046,107488.67292200087,1.9817482715883492,0.19531778413942813,12,9.247519203228833,0,0,0
2022-08-10,22.2,2.5,34.9,78,26.0,148.66666666666666,6.195833333333333,2.0208333333333335,74.69384230323823,5.996241220924859,2,43.79670589100407,13303.395399780942,107552.60903366024,1.5940380841905184,0.2530615769676178,12,11.187217609987341,0,0,0
2022-08-11,22.5,1.7,32.0,77,24.0,142.5,6.383333333333333,2.0833333333333335,85.25505841629304,7.213551222397568,3,52.985090701526545,13304.764512595837,108282.81970499533,0.8561355918582385,0.1474494158370696,12,8.245216972502254,0,0,0
2022-08-12,22.8,1.0,28.2,77,24.0,154.20833333333334,8.35,2.1333333333333333,78.87139528642973,3.377787652788532,4,64.12707110029066,13306.133625410734,108044.9882956435,1.4005124158629279,0.21128604713570265,12,9.807790983995172,0,0,0
2022-08-13,22.5,0.5,23.1,78,29.0,161.54166666666666,8.379166666666666,2.4250000000000003,83.2191833263525,1.974564100499233,5,18.02214651948528,13307.50273822563,107528.31801751911,0.3189876191302129,0.16780816673647492,12,7.7208725475588365,0,0,0
2022-08-14,22.2,0.0,22.5,77,39.0,204.75,12.720833333333333,2.8041666666666667,79.42090138551082,4.420116763270691,6,36.45677027833875,13308.871851040525,108053.284353357,1.7294690182736079,0.20579098614489189,12,10.295882504404132,0,0,0
2022-08-15,22.5,0.0,18.4,78,46.0,261.375,17.220833333333335,3.3249999999999997,79.52701287661513,8.31339123641522,0,42.40145335687727,13310.240963855422,108439.41556177547,1.840230445354362,0.20472987123384867,12,11.456933889615287,0,0,0
2022-08-16,23.0,0.3,12.8,78,62.0,364.375,21.450000000000003,4.433333333333334,79.29906912092882,11.682986046550472,1,149.7389001160378,13311.610076670318,108443.54727627215,2.416075894983805,0.20700930879071178,12,15.29750517302468,0,1,0
2022-08-17,23.4,0.2,11.9,76,75.0,481.6666666666667,23.295833333333334,6.345833333333334,78.12083424006926,13.302928468074295,2,136.00251518646613,13312.979189485213,107222.67307424745,0.7249536609881719,0.2187916575993074,12,16.52923930191969,0,1,0
2022-08-18,23.3,0.9,16.9,78,75.0,247.04166666666666,14.4375,3.454166666666667,79.18089103947017,4.9858166739169825,3,136.11727879688993,13314.34830230011,108101.25708779751,0.14429540570325433,0.2081910896052983,12,14.965950765184296,0,1,0
2022-08-19,23.0,0.3,19.2,80,54.0,222.54166666666666,13.145833333333334,3.1291666666666664,82.73661012052973,6.678304184244102,4,107.20700572023877,13315.717415115005,107466.59905291616,1.4094603146251614,0.1726338987947027,12,12.10490270588247,0,1,0
2022-08-20,22.9,0.3,16.9,78,49.0,193.41666666666666,10.854166666666666,3.1291666666666664,78.45608467880588,7.61219652700858,5,81.7205515002683,13317.086527929901,108602.01440333464,1.7962972105523547,0.21543915321194118,12,12.669415105414888,0,0,0
2022-08-21,22.2,3.6,17.6,85,40.0,177.83333333333334,9.908333333333333,2.8625000000000003,82.27601503035405,8.253421730840028,6,0.0,13318.455640744798,108536.10387630381,1.9969779421191711,0.17723984969645956,12,9.35520875051979,0,0,0
2022-08-22,22.1,4.4,23.5,84,31.0,164.45833333333334,9.129166666666666,2.6999999999999997,79.8510572228511,4.331064174008368,0,55.467793153481814,13319.824753559693,107687.89766832736,0.5649734392595455,0.20148942777148904,12,9.973698322315562,0,0,0
2022-08-23,22.1,3.2,20.6,84,28.0,184.875,10.991666666666667,2.954166666666667,85.64046886179788,5.679756533569698,1,52.48362485004604,13321.19386637459,107746.76929365195,0.7282068856888567,0.1435953113820212,12,8.16949531849701,0,0,0
2022-08-24,21.3,8.0,19.0,87,37.0,219.08333333333334,14.379166666666668,2.9125,78.64443079176293,5.471988406791403,2,63.07727224816635,13322.562979189486,107892.03898296552,1.3302182206415112,0.21355569208237069,12,11.079014468453158,0,0,0
2022-08-25,21.7,9.3,18.0,87,38.0,213.04166666666666,13.070833333333333,2.4541666666666666,89.02376173164326,7.429849155542337,3,102.92453091271264,13323.932092004381,106989.15642421156,0.8934419439280044,0.10976238268356742,12,9.125839472092624,0,0,0
2022-08-26,21.8,20.2,16.4,87,53.0,328.6666666666667,19.308333333333334,3.1916666666666664,85.26936819742262,8.448880764094222,4,93.55341082288457,13325.301204819278,108276.41782166004,2.1652275678098682,0.14730631802577376,12,11.267589871845038,0,1,0
2022-08-27,21.7,16.7,17.0,88,59.0,299.9583333333333,19.229166666666668,3.4291666666666667,78.0068995915278,12.545216773056932,5,86.23592354471322,13326.670317634173,107964.89207513223,1.2370243689729288,0.219931004084722,12,14.334431109394464,0,1,0
2022-08-28,22.1,4.2,16.3,86,54.0,298.6666666666667,18.7375,3.3000000000000003,79.49241765964317,5.230317190864335,6,55.72505577412167,13328.03943044907,108579.28250294876,2.018988745844807,0.20507582340356834,12,11.831323396219133,0,1,0
2022-08-29,22.1,17.3,10.7,87,69.0,427.5,26.791666666666668,4.170833333333333,80.74579337010047,13.736110982642614,0,149.4303850507103,13329.408543263966,107537.8709660461,1.493487425157649,0.19254206629899528,12,15.655286337380458,0,1,0
2022-08-30,22.7,9.3,14.7,85,77.0,374.8333333333333,23.445833333333336,4.220833333333333,83.2325741959549,14.21790535090856,1,136.80621830444989,13330.77765607886,107770.39471426497,1.9554163398810687,0.167674258040451,12,15.289037909938813,0,1,0
2022-08-31,22.3,5.2,20.1,86,71.0,308.4583333333333,18.466666666666665,5.879166666666666,75.91950408279044,12.703586882300845,2,123.79062201752484,13332.146768893757,107319.5741727329,0.8984151676727772,0.24080495917209566,12,16.575499247858495,0,1,0
2022-09-01,21.9,12.5,14.4,89,91.0,502.7916666666667,29.379166666666666,8.4,78.66526626714088,26.960767658608155,3,185.72139814954795,13333.515881708652,107563.57213336788,2.095399892632747,0.21334733732859124,12,20.528963231639917,0,1,0
2022-09-02,22.7,1.4,12.1,82,95.0,423.8333333333333,25.962500000000002,7.654166666666666,68.25183707621788,17.668983407037054,4,208.0064261666022,13334.884994523549,107467.60703044344,0.7589735573224518,0.3174816292378212,12,22.984924911522235,0,1,0
2022-09-03,23.0,1.6,8.6,83,83.0,491.0416666666667,30.304166666666664,7.1000000000000005,74.6807747230037,15.249502876140635,5,68.70125306646483,13336.254107338445,108549.46548126331,1.410637139207898,0.25319225276996304,12,17.06721807584928,0,1,0
2022-09-04,23.1,11.8,11.9,84,83.0,393.0416666666667,24.929166666666664,4.195833333333334,70.87448269348417,13.640273925399446,6,63.9138997107346,13337.62322015334,107695.22833082693,0.6136170716172981,0.29125517306515836,12,17.871974274979358,0,1,0
2022-09-05,22.6,5.8,12.4,86,68.0,391.1666666666667,25.037499999999998,4.675,72.5843887060571,8.89917766626731,0,130.12765307696122,13338.992332968237,108099.32771093748,1.2412636519028641,0.274156112939429,12,16.922113099662194,0,1,0
2022-09-06,22.0,12.7,11.0,88,67.0,327.0416666666667,18.849999999999998,3.8708333333333336,84.7716586245772,11.006117418776384,1,147.4052844309318,13340.361445783132,107839.7387799968,0.8636205028208875,0.15228341375422805,12,13.857525714061932,0,1,0
2022-09-07,21.8,8.1,16.6,90,57.0,226.875,12.258333333333333,3.1791666666666667,83.53320063460333,5.354581828997723,2,97.5653869361409,13341.730558598028,107388.26846228384,0.7400882335293142,0.16466799365396667,12,11.684534822691477,0,1,0
2022-09-08,21.1,7.3,18.9,92,35.0,203.0,11.866666666666667,2.75,82.87183024713985,9.986170826680485,3,4.714880203661181,13343.099671412925,107931.73149706698,2.42076404326729,0.17128169752860145,12,9.180674153933339,0,0,0
2022-09-09,22.0,3.0,22.6,87,29.0,184.625,9.3125,3.0041666666666664,75.88209542748315,4.793879176213396,4,71.36446371474067,13344.46878422782,108308.31398794713,0.48417785316815354,0.24117904572516846,12,11.411742522481877,0,0,0
2022-09-10,21.9,8.9,23.5,88,26.0,172.95833333333334,7.883333333333333,2.6916666666666664,82.06915457543208,5.359285585947593,5,6.793586201120487,13345.837897042717,107397.7632391062,1.9895820098977486,0.1793084542456792,12,8.139018189284926,0,0,0
2022-09-11,22.5,2.6,30.4,82,26.0,168.125,7.054166666666667,2.5124999999999997,79.72558984363774,3.3983264757867895,6,0.0,13347.207009857611,108399.07994410611,2.461995902759716,0.20274410156362266,12,8.412072018276698,0,0,0
2022-09-12,22.5,0.8,31.1,79,26.0,175.83333333333334,8.579166666666667,2.7583333333333333,74.38654124322983,11.203637388893327,0,0.0,13348.576122672508,107562.5437013641,0.1477635609761868,0.2561345875677017,12,11.184583235365048,0,0,0
2022-09-13,22.2,1.2,22.4,84,33.0,216.04166666666666,12.35,3.3375,84.84359320706861,6.904188368312931,1,80.62961720395484,13349.945235487405,107738.79281242908,1.777665793701028,0.15156406792931387,12,9.505142637205456,0,0,0
2022-09-14,22.1,1.2,19.2,86,41.0,229.66666666666666,14.429166666666667,3.3249999999999997,81.9394491623027,14.11808779710427,2,82.52234900809934,13351.3143483023,108238.50695033306,0.706988333335089,0.1806055083769731,12,12.056325401036819,0,0,0
2022-09-15,22.0,0.8,18.7,84,50.0,252.08333333333334,15.791666666666666,3.3166666666666664,76.93614330468134,11.690788619688133,3,85.48687238575496,13352.683461117196,107634.32792358083,0.19717077838793068,0.23063856695318663,12,13.882512749263917,0,0,0
2022-09-16,22.3,0.1,17.9,81,48.0,257.9583333333333,15.4625,3.1750000000000003,77.74754335597812,10.569533515339492,4,128.58048725925522,13354.052573932093,107977.71404522106,1.066934989495914,0.22252456644021879,12,14.19277676569259,0,0,0
2022-09-17,22.4,0.4,14.4,82,51.0,294.9583333333333,17.691666666666666,3.6,78.4435312317902,11.523282775285892,5,73.94649366046146,13355.421686746988,107794.46181452161,2.3445227444101002,0.21556468768209802,12,13.244362919965052,0,1,0
2022-09-18,22.6,0.4,14.8,79,51.0,275.1666666666667,16.491666666666667,3.483333333333333,69.44306052630284,10.970558561315421,6,78.22600085443833,13356.790799561884,108009.37184563011,0.12823622648079444,0.30556939473697153,12,15.947185643395223,0,1,0
2022-09-19,22.1,0.4,20.9,81,53.0,264.1666666666667,16.212500000000002,3.25,76.5212904699176,3.672398928629838,0,67.54529055666006,13358.15991237678,106747.198902879,1.510925660631476,0.23478709530082398,12,12.655378509452394,0,1,0
