date,aqi,water_quality,temperature,humidity,population_density,traffic_density,rainfall,urban_expansion_rate,forest_cover_ha,day_of_week,time_of_day,health_risk_label,traffic_status_label
2017-12-03,384.0,78.7087156014273,20.33412373749323,75.13588646190614,1106.2749003984063,622.4934661170564,8.082376324198053,1.911238050083539,107970.61752988049,6,12,1,2
2017-12-04,415.0,77.52168334382901,20.487034170865556,66.68742565170943,1106.3745019920318,622.1598785103233,5.1712047859877055,2.3403347006741386,107978.0876494024,0,12,3,1
2017-12-05,404.0,75.84948157483053,20.641281393870404,70.44995662091277,1106.4741035856573,616.1004217654753,0.9565173119097408,0.6283106100058339,107985.55776892431,1,12,3,0
2017-12-06,330.0,73.35894705122763,20.796819716800268,68.17175767200354,1106.5737051792828,496.69036951630653,6.116024867297691,2.1072863032242073,107993.02788844622,2,12,1,2
2017-12-07,215.0,80.52585675861445,20.95360306750982,70.47799800109597,1106.6733067729083,308.2283066018565,11.199656732427858,1.7559788712503348,108000.49800796813,3,12,1,0
2017-12-08,220.0,75.14600684670877,21.111585005062913,68.16093944517544,1106.7729083665338,293.58479444395965,5.854634944006885,2.187422198962452,108007.96812749005,4,12,1,1
2017-12-09,312.0,64.52929211531973,21.270718733489012,61.04360141207913,1106.8725099601593,453.8845303380927,3.1862416006040735,2.0125877577823115,108015.43824701196,5,12,0,0
2017-12-10,389.0,68.69858913364276,21.430957115644485,72.11941986594672,1106.9721115537848,555.6608323809654,5.408331418433921,0.9315881516243799,108022.90836653387,6,12,0,1
2017-12-11,406.0,73.27464489544863,21.59225268717527,64.3467117098429,1107.0717131474103,643.0820415611823,5.373444516858228,1.9585564888414133,108030.37848605578,0,12,3,2
2017-12-12,280.0,75.67271608053963,21.7545576705763,58.70797516554864,1107.1713147410358,417.6978061215352,6.205761757494828,0.7298951271637367,108037.84860557769,1,12,1,1
2017-12-13,263.0,73.75814556082868,21.917823989343674,64.02377621648309,1107.2709163346613,387.58161341905657,2.730551512762998,0.8886211912673315,108045.31872509961,2,12,3,0
2017-12-14,276.0,80.05385230786052,22.082003282215595,73.33979238874036,1107.3705179282867,431.7830764957561,0.8249130335061964,0.3589737213351427,108052.78884462152,3,12,3,0
2017-12-15,292.0,64.12096722105824,22.247046917497283,69.75701487557289,1107.4701195219122,415.56497794288225,2.3186818199353763,2.344183878353125,108060.25896414343,4,12,3,0
2017-12-16,228.0,74.51148667879261,22.41290600746637,63.430927313027965,1107.569721115538,326.66271923990894,3.8710518148600936,0.7984080721606757,108067.72908366534,5,12,0,2
2017-12-17,195.0,64.62033816163729,22.579531422853872,63.09464863270011,1107.6693227091632,293.8614453849724,7.646442295887889,1.3494939164114845,108075.19920318725,6,12,1,0
2017-12-18,223.0,77.42512457372236,22.746873807396994,62.898077129119095,1107.768924302789,355.07537982846964,5.688341050833635,1.0391988075188623,108082.66932270916,0,12,3,0
2017-12-19,291.0,73.0702646315606,22.914883592458757,74.55397273288669,1107.8685258964144,446.53370090337575,2.8502882875399114,2.4038274894004035,108090.13944223108,1,12,0,0
2017-12-20,378.0,75.55629435426515,23.083511011710907,65.74265523773595,1107.96812749004,571.9665028503176,3.267372347816557,0.9041180102523577,108097.609561753,2,12,2,1
2017-12-21,467.0,69.05423213911357,23.25270611587522,65.6447960042049,1108.0677290836654,702.0623547047203,0.2875985584641601,1.9685099714144536,108105.0796812749,3,12,2,0
2017-12-22,370.0,79.68611526452925,23.422418787518993,68.30657969512123,1108.167330677291,563.0047171105355,3.4423001546982444,2.152998771114832,108112.54980079681,4,12,3,1
2017-12-23,253.0,78.412323942344,23.592598755900486,64.0087482833316,1108.2669322709164,383.5330581025851,1.1661375065891657,1.1454555939543183,108120.01992031872,5,12,3,0
2017-12-24,309.0,76.0361237091297,23.76319561185948,61.178398047177524,1108.366533864542,442.9005545044613,11.186994870501914,1.007612354687035,108127.49003984063,6,12,1,1
2017-12-25,398.0,72.38533435430821,23.934158822749154,61.1499331090768,1108.4661354581674,597.921584432663,1.2191451184311362,1.894589970238307,108134.96015936256,0,12,1,1
2017-12-26,372.0,75.8465675527735,24.105437747404324,61.431118208121035,1108.565737051793,536.526226821645,0.20734298971973766,2.2909503527349617,108142.43027888447,1,12,3,2
2017-12-27,379.0,69.32704633449222,24.276981651142055,61.259925515166685,1108.6653386454184,570.1216508580164,1.9835691989704762,1.911836159373372,108149.90039840637,2,12,0,2
2017-12-28,398.0,77.05340843470874,24.448739720789625,64.74066827660565,1108.7649402390439,587.3870411702352,7.4832340629194345,0.6451032774204775,108157.37051792828,3,12,3,1
2017-12-29,399.0,80.93707393175157,24.62066107973606,61.01840726956438,1108.8645418326694,649.2876324556572,3.2874145011007045,2.2319385938504928,108164.8406374502,4,12,1,1
2017-12-30,421.0,77.95670539839477,24.792694803002323,64.07781078007325,1108.9641434262949,630.7021123249658,4.298393702327857,1.0301960018483993,108172.3107569721,5,12,1,2
2017-12-31,451.0,68.86959268480005,24.96478993232581,59.66683723480546,1109.0637450199204,648.4152086747682,1.4246405510582938,1.4829505882670424,108179.78087649403,6,12,0,1
2018-01-01,462.0,74.23863884073808,25.136895491254876,60.1193849690707,1109.1633466135459,690.3163957864615,2.705131855090184,2.0954454863025065,108187.25099601594,0,12,3,2
2018-01-02,439.0,65.87981203108255,25.308960500248407,49.391075576842645,1109.2629482071713,668.8871749127578,4.384696915110477,0.5521474417611812,108194.72111553785,1,12,1,2
2018-01-03,405.0,75.12148455999005,25.480933991776656,63.61977038995909,1109.3625498007968,640.9672789230505,1.800732973668271,1.9828243256261275,108202.19123505976,2,12,3,0
2018-01-04,394.0,74.42663455160353,25.65276502541835,60.42691232865326,1109.4621513944223,579.2109520012257,5.246962467506036,1.5307907149856261,108209.66135458167,3,12,1,0
2018-01-05,398.0,62.7387169508643,25.824402702949754,63.34124514339875,1109.5617529880478,565.3514405195272,2.140966420022056,2.2440199403862597,108217.13147410357,4,12,2,2
2018-01-06,403.0,66.19318268872748,25.99579618342143,43.527130742188696,1109.6613545816733,620.8367402286196,1.5145649488267978,0.5127289644245031,108224.6015936255,5,12,2,2
2018-01-07,384.0,70.50085816717234,26.166894698217654,68.10808412746833,1109.7609561752988,548.388025882007,5.181456864428071,1.1096373688982284,108232.07171314741,6,12,2,1
2018-01-08,314.0,70.32687748124847,26.337647566094795,56.62675672703454,1109.8605577689243,462.2768911698503,1.9627460115619977,2.0988234228804097,108239.54183266932,0,12,1,2
2018-01-09,373.0,65.6986132188092,26.508004208193555,62.52490566730047,1109.9601593625498,554.3475902897801,3.948851732662852,0.14615608829622442,108247.01195219123,1,12,0,2
2018-01-10,366.0,73.60593656525035,26.677914163021146,51.44464203833005,1110.0597609561753,547.6073309339978,3.4937614389487,0.36928328023754287,108254.48207171314,2,12,2,0
2018-01-11,318.0,72.8337044940034,26.847327101398307,59.36921532251623,1110.1593625498008,490.7832891414867,6.102123373414291,2.4773565106161635,108261.95219123505,3,12,1,2
2018-01-12,306.0,70.52055791942367,27.016192841367484,50.70053650139675,1110.2589641434263,445.32731435427223,3.7352857409915785,0.7729460286168413,108269.42231075697,4,12,3,1
2018-01-13,370.0,67.62881181767955,27.18446136305727,52.51223247040643,1110.3585657370518,549.5254149566648,4.5871703319649795,2.441303664937488,108276.89243027888,5,12,2,2
2018-01-14,365.0,76.56749422033343,27.35208282349877,64.8659911223364,1110.4581673306773,547.2145929410123,0.42695080354814313,0.5380757224208174,108284.36254980079,6,12,0,0
2018-01-15,352.0,79.51753177974658,27.519007571389793,54.008572853403685,1110.5577689243028,530.9919591503758,10.532716175779841,0.9666266632176055,108291.8326693227,0,12,0,0
2018-01-16,278.0,68.73959949986637,27.685186161801877,55.71679204229486,1110.6573705179283,418.95654349415844,4.47417196144551,1.9068866668085696,108299.30278884462,1,12,0,0
2018-01-17,350.0,68.01388072881261,27.850569370826577,58.64919991179062,1110.7569721115538,533.7201155044515,3.573292702834819,1.6786681773716283,108306.77290836653,2,12,3,0
2018-01-18,411.0,73.44848422198197,28.015108210156043,56.448193019550935,1110.8565737051792,633.3767901928347,0.5742479043678923,1.4946937598297334,108314.24302788846,3,12,3,2
2018-01-19,451.0,69.12047613046806,28.178753941594017,54.394586642529845,1110.9561752988047,684.3526823130194,8.51129464035971,1.3717580219320182,108321.71314741037,4,12,0,1
2018-01-20,351.0,70.13228495093762,28.34145809149244,55.14188882934624,1111.0557768924302,535.5717104701844,3.0222659020277143,2.1242570647953767,108329.18326693228,5,12,0,1
2018-01-21,310.0,74.44667952606838,28.503172465109984,65.01073299597141,1111.1553784860557,433.3555366650704,6.534157535345363,0.6638765508001425,108336.65338645419,6,12,0,1
2018-01-22,362.0,61.12129498201963,28.663849160887835,52.3842076930564,1111.2549800796812,544.0045539833136,2.2178925903141744,1.1619302247844443,108344.1235059761,0,12,3,2
2018-01-23,343.0,77.17979133194403,28.823440584638632,53.35861406429757,1111.3545816733067,524.0901509600321,3.015966743358781,0.4730855011754975,108351.59362549802,1,12,3,2
2018-01-24,286.0,70.87245288982446,28.9818994636445,57.28947305274906,1111.4541832669322,443.578823891409,0.7817921464769726,1.5302598297536905,108359.06374501993,2,12,1,2
2018-01-25,267.0,68.37294484685931,29.139178860659555,57.24927194347081,1111.5537848605577,386.65298451532414,5.345830792326863,0.7013066182511684,108366.53386454184,3,12,2,1
2018-01-26,263.0,69.90621313498607,29.295232187813365,57.34468715217517,1111.6533864541832,381.3192145022271,2.967144170446063,0.9012209544241259,108374.00398406375,4,12,3,2
2018-01-27,284.0,70.08714016489724,29.450013220410703,54.293624669324515,1111.7529880478087,414.51798649432806,6.974803446626473,1.2310017198964676,108381.47410358566,5,12,0,2
2018-01-28,334.0,61.5422554274634,29.603476110623955,45.07802321509967,1111.8525896414342,511.72827799782686,3.3437805189610814,0.16424940568750684,108388.94422310757,6,12,2,0
2018-01-29,332.0,77.5969034367294,29.75557540107353,58.65600685935842,1111.9521912350597,518.6776210984842,7.268986167858777,0.3206510462100104,108396.41434262949,0,12,3,0
2018-01-30,300.0,70.2534951422066,29.906266038292973,44.45574095832062,1112.0517928286852,441.850797854168,7.599429765579764,1.7462301296997271,108403.8844621514,1,12,2,1
2018-01-31,271.0,72.18725895919974,30.055503386074268,51.402170554046634,1112.1513944223107,424.659246272541,3.238990782388035,1.1295279537220175,108411.35458167331,2,12,1,0
2018-02-01,293.0,74.65612723352545,30.20324323868952,45.82213427252417,1112.2509960159362,441.96959618329186,2.040844911788437,2.175496532799749,108418.82470119522,3,12,3,0
2018-02-02,318.0,64.71946679520585,30.349441833985306,48.98042459906443,1112.3505976095616,474.5142844567513,0.2848376771549368,1.7672128087460788,108426.29482071713,4,12,0,0
2018-02-03,277.0,72.12033156200349,30.494055866345317,50.65570031882677,1112.4501992031871,411.2723154036406,1.4915812949514482,0.11944225995357388,108433.76494023904,5,12,0,2
2018-02-04,284.0,68.34327329574698,30.637042499518074,50.332701078215216,1112.5498007968126,440.93222729204314,13.649876498009966,1.5801095938411236,108441.23505976096,6,12,1,0
2018-02-05,313.0,73.84467418642974,30.77835937930543,50.55288501256556,1112.6494023904384,476.0115563357414,2.4641264224188246,0.3249396785433194,108448.70517928287,0,12,1,0
2018-02-06,324.0,58.90488057518828,30.91796464610848,56.23262705307627,1112.7490039840636,531.5165085529527,0.4228651262564567,1.9742396314971862,108456.17529880478,1,12,1,0
2018-02-07,287.0,68.97662002513036,31.055816947326615,50.15603761291667,1112.8486055776893,413.4555071400535,0.7845097545988214,2.479618451868405,108463.64541832669,2,12,1,2
2018-02-08,334.0,66.3899589962768,31.191875449606773,46.39546592433321,1112.9482071713148,511.3620340405995,2.9074925797172164,1.3748771061796277,108471.1155378486,3,12,1,1
2018-02-09,375.0,71.49826482770143,31.32609985093867,52.16823613956444,1113.0478087649403,551.9159798037697,1.451896104376633,1.7386708004659128,108478.58565737051,4,12,3,2
2018-02-10,378.0,71.62099574054467,31.458450392592674,53.03045165943786,1113.1474103585658,549.6142602602271,3.5247056145266784,0.6695539861474037,108486.05577689243,5,12,3,2
2018-02-11,350.0,65.66742659044142,31.58888787089687,40.6841851825213,1113.2470119521913,524.7826572593005,1.14765483629029,1.1502345850091047,108493.52589641434,6,12,2,0
2018-02-12,218.0,65.58044385469505,31.717373648849478,49.55225305155034,1113.3466135458168,329.7470495881407,2.884217271517377,2.154628797367321,108500.99601593625,0,12,1,1
2018-02-13,189.0,68.52473832343154,31.843869667563638,49.818124376427214,1113.4462151394423,341.86347110120187,11.771275674816685,0.5018150745910029,108508.46613545816,1,12,0,0
2018-02-14,217.0,64.53261963465353,31.968338457540845,44.57550556811835,1113.5458167330678,321.81708368633593,2.352131499748767,0.737285453473029,108515.93625498007,2,12,0,0
2018-02-15,189.0,73.16454690237572,32.09074314976981,52.69704776701848,1113.6454183266933,260.89642541030634,3.0045773918130148,1.1690408206864724,108523.40637450198,3,12,1,1
2018-02-16,248.0,67.048440254439,32.211047486647544,44.827627091542276,1113.7450199203188,377.46021434988774,2.8372883001383604,1.8093973404256336,108530.8764940239,4,12,1,1
2018-02-17,277.0,54.300450987032235,32.32921583271913,45.969450601919455,1113.8446215139443,374.00719924907264,3.8045840110426674,1.0021214915096173,108538.34661354581,5,12,1,2
2018-02-18,284.0,66.90328312427427,32.44521318523339,44.24421450811387,1113.9442231075698,424.1608643479147,4.694094511978956,2.326557471479209,108545.81673306772,6,12,1,1
2018-02-19,321.0,63.5277783035246,32.55900518451109,44.95988486888515,1114.0438247011953,481.8205056459032,4.042609188942688,0.32669692304492604,108553.28685258963,0,12,1,2
2018-02-20,335.0,60.50834186063393,32.6705581241227,39.177508317278594,1114.1434262948208,518.3920076589043,3.59904351335489,0.989930074107634,108560.75697211154,1,12,0,2
2018-02-21,347.0,62.4229473284509,32.779838960872475,37.240067665283576,1114.2430278884462,539.972444988557,2.810858772805489,1.8014898962282127,108568.22709163347,2,12,2,0
2018-02-22,333.0,69.10363469687168,32.88681532458632,52.198894666952214,1114.3426294820717,489.42860762184563,5.589111298395884,0.6423682375875819,108575.69721115539,3,12,1,0
2018-02-23,331.0,75.14747637739107,32.991455527700154,39.78228220300805,1114.4422310756972,493.4877197074013,1.3902286170816534,1.6753915221512152,108583.1673306773,4,12,1,0
2018-02-24,347.0,70.01905808200186,33.09372857464607,38.85558110342632,1114.5418326693227,505.17758338778657,2.213208319420334,0.4941206997456302,108590.63745019921,5,12,1,1
2018-02-25,317.0,65.37068097340446,33.193604171033684,32.84584108991406,1114.6414342629482,452.93874890384615,0.7842919443131766,0.23435268366804732,108598.10756972112,6,12,3,1
2018-02-26,170.0,70.63399460954176,33.29105273262351,40.22308579630546,1114.7410358565737,261.19789558761266,4.440180950920824,0.39043772019675727,108605.57768924303,0,12,0,2
2018-02-27,167.0,66.01152575185993,33.38604539409022,36.61246024478207,1114.8406374501992,225.028289028068,5.423323020232079,2.331963479521923,108613.04780876495,1,12,0,2
2018-02-28,274.0,64.78772114539785,33.47855401757284,51.25296776553617,1114.9402390438247,402.7074619885627,1.5384035576154793,1.4242021190549232,108620.51792828686,2,12,2,2
2018-03-01,293.0,62.44391105833031,33.568551201009555,47.91198304469406,1115.0398406374502,419.5965208020153,4.836885003159182,2.0112298611511576,108627.98804780877,3,12,3,1
2018-03-02,300.0,59.412850823114205,33.656010286254386,39.24722770160261,1115.1394422310757,460.9936637258052,0.5026009623796353,0.8983708021721228,108635.45816733068,4,12,3,2
2018-03-03,244.0,66.17992878371591,33.74090536697371,53.780368292774114,1115.2390438247012,402.0286019853298,1.3535760876894247,1.522380754925072,108642.92828685259,5,12,3,2
2018-03-04,205.0,68.87866180144067,33.82321129631997,47.262404842318034,1115.3386454183267,281.46824034393336,1.2118104742100706,1.28788512089198,108650.3984063745,6,12,2,1
2018-03-05,180.0,67.56542980273534,33.90290369438041,40.57003569369606,1115.4382470119522,232.93963034204862,3.886441481776199,2.3697711025655055,108657.86852589643,0,12,2,0
2018-03-06,170.0,65.93018588256382,33.979958955398786,29.54305351483456,1115.5378486055777,252.50226229299867,2.1843008693735597,1.8941791265298649,108665.33864541833,1,12,2,1
2018-03-07,192.0,63.244092569132356,34.05435425476749,53.346004353418735,1115.6374501992032,288.31395591915515,16.14954239284233,1.8533023155917898,108672.80876494024,2,12,3,2
2018-03-08,262.0,70.97819718053057,34.126067555788566,34.80000255460489,1115.7370517928287,397.37318613514594,2.353237942247361,0.21124784664227086,108680.27888446215,3,12,0,0
2018-03-09,316.0,61.3168015921665,34.19507761620116,33.38285103281322,1115.8366533864541,465.0735896953131,2.7147154185799516,1.4192072056088587,108687.74900398406,4,12,3,1
2018-03-10,207.0,71.7494575719805,34.26136399447377,46.59012417110066,1115.9362549800796,306.4872140234914,7.829747509757019,1.2207794893643558,108695.21912350597,5,12,2,0
2018-03-11,179.0,62.82646137743679,34.32490705585916,53.54894791997805,1116.0358565737051,275.85020821081207,1.6517564653363366,2.326821439854867,108702.6892430279,6,12,3,0
2018-03-12,236.0,64.0449798241296,34.38568797821045,48.1499881361317,1116.1354581673306,374.80861785289676,2.731210559499659,0.7176207716548774,108710.1593625498,0,12,1,2
2018-03-13,241.0,60.444229668143386,34.443688757556444,43.93216808514891,1116.2350597609561,322.39902459363435,7.3203345270234355,0.7476002878986263,108717.62948207172,1,12,3,1
2018-03-14,287.0,65.24354315885455,34.49889221343455,43.97598728145733,1116.3346613545816,423.12121121937076,2.3284104778706127,1.087230997315601,108725.09960159363,2,12,3,2
2018-03-15,314.0,72.60092129539994,34.55128199397991,45.16451380594171,1116.434262948207,475.2761758788213,0.6528499233087586,0.6840873121753024,108732.56972111553,3,12,0,1
2018-03-16,269.0,70.27771915183533,34.6008425807689,44.59295778739603,1116.5338645418326,385.1404779077853,7.846487777979524,0.41004140274099876,108740.03984063744,4,12,0,1
2018-03-17,218.0,72.56833091343223,34.647559293415895,42.11083853301509,1116.633466135458,361.623392635346,3.5968190288168977,2.157795631961922,108747.50996015937,5,12,0,1
2018-03-18,177.0,70.26500358270879,34.6914182939218,41.13816893191578,1116.7330677290836,252.79180239542526,3.3151868152466886,1.439863658569398,108754.98007968128,6,12,1,0
2018-03-19,177.0,62.11544756196167,34.73240659077297,40.22222117895645,1116.832669322709,264.67414625985435,8.229813910122811,2.1672705254957605,108762.45019920319,0,12,0,0
2018-03-20,224.0,65.96079785696749,34.77051204278945,36.68915297008772,1116.9322709163346,347.1204419368458,3.4818068608536423,2.09472343696887,108769.9203187251,1,12,1,2
2018-03-21,302.0,63.69614267305204,34.805723362721295,38.98517789022354,1117.03187250996,441.1743042239621,1.3426579182750507,0.7769016514952106,108777.390438247,2,12,2,1
2018-03-22,226.0,74.23385945989916,34.83803012059205,31.85915568783897,1117.1314741035856,302.06853904391164,6.072347142583776,1.4145698663782575,108784.86055776892,3,12,0,1
2018-03-23,171.0,61.582345394474366,34.867422746788144,39.773456372449964,1117.231075697211,247.92690946166934,2.5871346354670015,0.29972248657616907,108792.33067729084,4,12,3,0
2018-03-24,183.0,72.02154217949877,34.89389253489358,35.26925939445825,1117.3306772908365,295.08881111854083,2.7068555184133536,2.29660452167382,108799.80079681275,5,12,3,1
2018-03-25,202.0,72.00605352840944,34.91743164426881,34.647190125383524,1117.430278884462,296.26209746429726,12.212734733960339,1.0702305161563674,108807.27091633466,6,12,1,2
2018-03-26,203.0,76.67908445739381,34.938033102373254,41.02340455102088,1117.5298804780878,287.5713139708204,5.125638728635409,1.0448228413336513,108814.74103585657,0,12,0,1
2018-03-27,246.0,65.4737216334372,34.95569080683064,47.04862981806172,1117.629482071713,387.51344419005443,3.4287824069842663,0.8266128894830876,108822.21115537848,1,12,3,1
2018-03-28,293.0,71.07641103428253,34.97039952723657,44.65078397553842,1117.7290836653387,432.88450207953895,9.8571146604234,1.2055929873056892,108829.68127490039,2,12,2,0
2018-03-29,238.0,78.91718172934027,34.98215490670789,32.183187168468336,1117.8286852589642,346.79678372699567,0.9810840137483181,0.7042225277090752,108837.15139442231,3,12,0,1
2018-03-30,234.0,64.41631488374496,34.990953463173135,35.069952390802044,1117.9282868525897,353.9891217932662,3.2504947399871162,0.9996454547123309,108844.62151394422,4,12,2,2
2018-03-31,269.0,59.82640246713618,34.996792590404056,44.71027075913297,1118.0278884462152,418.91500419237576,2.2548915768739652,2.0198729166037164,108852.09163346613,5,12,3,2
2018-04-01,217.0,58.10011455106739,34.99967055878758,35.088221914733296,1118.1274900398407,373.13427063465093,1.8134025366147366,2.1022132086044123,108859.56175298804,6,12,0,2
2018-04-02,217.0,71.06376688638761,34.99958651583811,38.87766121833866,1118.2270916334662,342.0447221531485,4.484784204263235,0.8300379463084386,108867.03187250995,0,12,1,2
2018-04-03,239.0,58.08597871648203,34.996540486450094,42.75717952222257,1118.3266932270917,381.6967993277669,2.252444366171641,1.225634633326691,108874.50199203187,1,12,3,0
2018-04-04,244.0,65.64313804886508,34.99053337289061,35.17721097990061,1118.4262948207172,355.8806760202429,4.169931685717854,2.1971674630721254,108881.97211155378,2,12,2,1
2018-04-05,329.0,69.69578245792874,34.98156695453212,40.56374362166556,1118.5258964143427,472.98263788061047,2.9732030735219723,0.22641599639127313,108889.44223107569,3,12,0,0
2018-04-06,271.0,68.44105574048687,34.969643887325404,33.39058475075817,1118.6254980079682,407.74662699238246,2.951212851923301,2.233947908789885,108896.9123505976,4,12,2,2
2018-04-07,170.0,69.64984046941444,34.954767703012834,37.08362637421826,1118.7250996015937,257.1433983051919,1.6857182365009087,0.626042429565596,108904.38247011951,5,12,2,1
2018-04-08,142.0,68.64297787496317,34.93694280808222,41.72502405454824,1118.8247011952192,191.42974517270807,12.644513892087389,1.728494186114502,108911.85258964142,6,12,1,0
2018-04-09,133.0,73.93624182533617,34.91617448246159,32.20268236741847,1118.9243027888447,195.99410940191973,1.2093829907345948,1.4981240713230406,108919.32270916336,0,12,1,1
2018-04-10,205.0,62.792183657328415,34.8924688779552,42.41743593389159,1119.0239043824702,315.4863520343826,2.2530813803360914,1.427057795654205,108926.79282868527,1,12,3,2
2018-04-11,179.0,64.18210779949669,34.8658330164213,40.170144972524,1119.1235059760957,275.7078679003616,6.297655905684278,2.162464539406771,108934.26294820718,2,12,1,2
2018-04-12,135.0,63.7185653797998,34.836274787692176,43.089900196701386,1119.2231075697212,212.58575706768545,2.7167431337248984,0.343773144747187,108941.73306772909,3,12,1,1
2018-04-13,201.0,71.7490575856945,34.803802947237116,41.51196477584907,1119.3227091633466,307.31929460274887,4.016303921591721,0.9328672607815265,108949.203187251,4,12,3,1
2018-04-14,233.0,72.11777938519084,34.76842711356895,47.283847922731326,1119.4223107569721,339.3598268145989,6.219746776285451,1.3918065912274376,108956.67330677291,5,12,3,2
2018-04-15,240.0,69.89104771389508,34.730157765394914,41.16580698244971,1119.5219123505976,349.72198746702315,3.1768436533988265,2.047093249470495,108964.14342629483,6,12,3,0
2018-04-16,296.0,73.57296521519326,34.68900623851274,38.47495981734826,1119.6215139442231,420.0209720401225,3.469386361470209,0.6194634001880116,108971.61354581674,0,12,3,2
2018-04-17,266.0,61.78730330189165,34.64498472245291,41.3215180702556,1119.7211155378486,434.6955007837019,5.085275461962665,2.027031619298263,108979.08366533865,1,12,2,1
2018-04-18,216.0,76.03706742932172,34.59810625686795,43.520277631446035,1119.820717131474,324.2690072923859,4.573225717585254,1.0591323579854457,108986.55378486056,2,12,2,0
2018-04-19,242.0,75.34200074472632,34.548384727669955,41.147530896288615,1119.9203187250996,358.50293888410295,1.7444853936480758,0.5533932554408689,108994.02390438247,3,12,3,2
2018-04-20,271.0,71.43019255477002,34.49583486291742,41.21128873018457,1120.019920318725,387.9241583709508,9.082751820609516,1.9215674570643584,109001.49402390438,4,12,3,1
2018-04-21,444.0,76.68875842962898,34.44047222845265,37.60909710406093,1120.1195219123506,724.7131580465556,0.6425650110379875,0.3181573635389148,109008.9641434263,5,12,0,1
2018-04-22,302.0,59.52572734996565,34.38231322329095,37.92086896566336,1120.219123505976,431.5334393555421,2.6855990748281884,1.335441697781063,109016.43426294821,6,12,0,1
2018-04-23,197.0,65.21707178130518,34.321375074763125,34.34422349147528,1120.3187250996016,286.92304148787855,5.5460690160579,0.2533018812685322,109023.90438247012,0,12,0,0
2018-04-24,242.0,64.194644779884,34.25767583341248,50.23253204910974,1120.418326693227,371.3167367257212,1.228479937085447,0.9554028523786902,109031.37450199203,1,12,1,0
2018-04-25,287.0,71.51177943496268,34.191234367648086,35.3982150877474,1120.5179282868526,442.50425931488553,0.4473311067958625,1.5425843176153424,109038.84462151394,2,12,2,0
2018-04-26,329.0,62.688261122911385,34.12207035815577,38.29133329470893,1120.617529880478,512.6586411043137,6.115124454000628,1.4346772995693116,109046.31474103585,3,12,2,0
2018-04-27,351.0,71.7623736006532,34.05020429206846,38.3075550880171,1120.7171314741036,562.6521701553853,4.488977786103971,1.0711730029711997,109053.78486055777,4,12,0,1
2018-04-28,288.0,74.86485199153472,33.97565745689768,46.523306970926846,1120.816733067729,442.12315310921423,1.84235889641489,1.1297151855330776,109061.25498007968,5,12,0,1
2018-04-29,259.0,71.52678853330603,33.89845193422793,40.728347740084004,1120.9163346613545,367.3793840006666,3.2861620453548803,0.6442469280418397,109068.7250996016,6,12,2,0
2018-04-30,221.0,69.50944982171953,33.81861059317594,48.60148917701679,1121.01593625498,326.36109749756434,1.9248553265673385,1.194118212217847,109076.1952191235,0,12,1,0
2018-05-01,173.0,63.19255475368798,33.73615708361653,39.16023271154759,1121.1155378486055,265.6566474502777,6.786494877402172,2.3878116537300023,109083.66533864541,1,12,0,1
2018-05-02,161.0,63.94018725478452,33.65111582917731,44.092739152764395,1121.215139442231,282.8645208301165,5.66239636969322,2.141087002681097,109091.13545816732,2,12,3,2
2018-05-03,167.0,74.46633851648129,33.56351202000408,38.69624069369305,1121.3147410358565,222.54389043151406,3.795788036041775,0.4485588857832251,109098.60557768925,3,12,0,2
2018-05-04,146.0,72.16005921687703,33.47337160529926,53.77900242826841,1121.414342629482,243.05153010450454,5.0906140809686,0.17147388957021026,109106.07569721116,4,12,2,1
2018-05-05,174.0,68.11454176029454,33.380721285635474,37.30056533358149,1121.5139442231075,264.59828739092836,4.20258390035581,2.3404583505199135,109113.54581673307,5,12,2,0
2018-05-06,280.0,66.26765801864728,33.285588505046526,44.97792654104209,1121.613545816733,436.7566107045896,1.3542375262797863,1.3641993997137944,109121.01593625497,6,12,0,0
2018-05-07,243.0,58.27695991299401,33.188001442898205,46.792881518864085,1121.7131474103585,362.46010566728137,0.6306339180677376,1.3908107755583385,109128.48605577688,0,12,0,1
2018-05-08,252.0,63.10174340380722,33.087989005541175,45.89301747617514,1121.812749003984,361.1513473974735,5.617971557907531,1.9737231896956535,109135.95617529881,1,12,3,2
2018-05-09,168.0,78.06430502682426,32.985580817748705,43.10240007011405,1121.9123505976095,267.0174555880266,6.750529825910019,0.8552535372911837,109143.42629482072,2,12,3,1
2018-05-10,218.0,62.15731853801696,32.88080721394142,43.589282073450036,1122.011952191235,340.08862054211244,1.9554473725421229,1.2565781652064052,109150.89641434263,3,12,1,1
2018-05-11,292.0,69.56054949150445,32.773699229201924,44.6716589014917,1122.1115537848605,457.44113931479444,10.709934093949427,2.4247909915521704,109158.36653386454,4,12,1,1
2018-05-12,330.0,73.70507557093504,32.66428859008191,43.936412811693735,1122.211155378486,494.7339072924273,3.629294531678502,1.7131568486377773,109165.83665338645,5,12,3,0
2018-05-13,285.0,62.44908280738638,32.552607705204316,49.714180173565914,1122.3107569721114,415.50355953360304,0.43179550892250435,0.4689880767898862,109173.30677290836,6,12,1,0
2018-05-14,174.0,69.70420754607359,32.43868965566366,56.17523569662944,1122.410358565737,229.82426009952317,5.203755010899357,0.4197441951624479,109180.77689243028,0,12,1,0
